file,noise,snr_db,system,PESQ,SIG,BAK,OVRL,elapsed_s,rtf,run_id,git_sha,CSIG,CBAK,COVL
p257_209.wav,cafe,12.5,Unprocessed,1.6093857288360596,3.2773096807444864,2.5879622346596394,2.329811779756409,0.7443900108337402,0.40930066920993313,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.875709215332338,2.2498700396805815,2.1801517925246525
p257_209.wav,cafe,12.5,SEM_uFB,1.6832592487335205,3.3659178994255194,2.8243533875197704,2.5087927196410313,1.1897361278533936,0.6541729284736347,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.8916458582607865,1.8936716945343235,2.2238168908038505
p257_209.wav,cafe,12.5,SEM,1.6774678230285645,3.3437717920086696,2.840067018684972,2.488105256128257,1.1885499954223633,0.6535207370273141,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.872365057887337,1.8418467615339085,2.210067141231466
p257_209.wav,cafe,12.5,AIDA2_thetauFB,1.5256903171539307,3.1455407221716873,3.368243746422374,2.571381392542712,1.1913659572601318,0.6550690854036946,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.659914178091118,1.9187433370586255,2.027156707511253
p257_209.wav,cafe,12.5,AIDA2_betauFB,1.681280493736267,3.3672914995266225,2.8282449175829383,2.5115127434726765,1.1844549179077148,0.6512690706389717,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.892176438293322,1.8928422369100975,2.223179898222681
p257_209.wav,cafe,12.5,AIDA2_thetaWFB,1.6432669162750244,3.114101129129881,3.323277111754148,2.518309382042693,1.212043046951294,0.6664383226647206,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.7274300222391217,1.9386061994259562,2.1175495904939488
p257_209.wav,cafe,12.5,AIDA2_betaWFB,1.677324891090393,3.3426099451480504,2.8367821612109383,2.4859031896908217,1.2026100158691406,0.6612515981272982,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.8714991401486634,1.841632811576972,2.20955913239249
p257_209.wav,cafe,12.5,SEM_lit_uFB,1.732789158821106,3.359854851663909,2.954103647776173,2.559051028200197,1.197911024093628,0.658667871249804,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.907385925720349,1.9950820779756846,2.256750582075953
p257_209.wav,cafe,12.5,SEM_lit,1.8154553174972534,3.3337521813237685,3.005413322292958,2.5153411931056353,1.172135829925537,0.6444954561603008,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.977180900706255,1.9993707033388735,2.332407548591506
p257_210.wav,cafe,7.5,Unprocessed,1.1177819967269897,3.5272123435347815,2.5912735670054183,2.441182444461484,0.21279501914978027,0.08469242820816607,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.3747501563169244,1.7402932858376507,1.6889201062101893
p257_210.wav,cafe,7.5,SEM_uFB,1.1215201616287231,3.4304141392097875,2.986146626568436,2.612648535777496,0.84346604347229,0.3356995272644123,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.319425001547835,1.5534050046370262,1.6616825324771887
p257_210.wav,cafe,7.5,SEM,1.1095086336135864,3.259521860829617,2.9326561790641734,2.4531899473476586,0.848503828048706,0.33770456577645575,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.335013132325943,1.5038620915067085,1.6627847838105
p257_210.wav,cafe,7.5,AIDA2_thetauFB,1.1813628673553467,2.431258916386694,3.65373344315831,2.087108481070976,0.842616081237793,0.3353612422527969,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.2445742496306744,1.7858192594125601,1.6527593857215812
p257_210.wav,cafe,7.5,AIDA2_betauFB,1.1218090057373047,3.442956185272789,2.981290157591991,2.6178985575398714,0.8415639400482178,0.33494249000700194,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.332570281383547,1.552440494376294,1.6684346003383823
p257_210.wav,cafe,7.5,AIDA2_thetaWFB,1.153205156326294,2.499560286348921,3.720007836485613,2.1776148169040437,0.8911700248718262,0.3546857142347011,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.2909909579255467,1.6991974823675593,1.6601180767263095
p257_210.wav,cafe,7.5,AIDA2_betaWFB,1.1095621585845947,3.263377308031343,2.926448432559024,2.4511967612465138,0.8647110462188721,0.344155039414491,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.3392576228843147,1.5035861042858087,1.6649429503047586
p257_210.wav,cafe,7.5,SEM_lit_uFB,1.1679695844650269,3.1397339710036896,3.2236484300581645,2.447065029668795,0.8540680408477783,0.3399191227473061,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.3790202579363267,1.7162060366997118,1.715581766969331
p257_210.wav,cafe,7.5,SEM_lit,1.1369608640670776,2.9240848739466454,3.289544118193771,2.312933487116409,0.9668331146240234,0.3847996277203148,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,2.398635188914404,1.6418209163742583,1.709254887798068
p257_211.wav,cafe,2.5,Unprocessed,1.1030244827270508,1.3228667141697523,1.13798253414114,1.140080553752743,0.8754410743713379,0.45502573465683677,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.3429112379583565,1.342747185542522,1.103519998024792
p257_211.wav,cafe,2.5,SEM_uFB,1.1099802255630493,1.4132840493025352,1.1767257463970655,1.1788682168707465,1.3718810081481934,0.7130590303209918,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.4791096148850178,1.1794843763342138,1.1717432834614736
p257_211.wav,cafe,2.5,SEM,1.1381793022155762,1.5871857007719512,1.2447088672777566,1.2394957133587803,1.3582072257995605,0.7059518439655968,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.369580367458156,1.1910745058606733,1.1304187467318954
p257_211.wav,cafe,2.5,AIDA2_thetauFB,1.0993801355361938,2.797865355681736,2.823299978565684,2.118708407612845,1.3648650646209717,0.7094123715666292,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.5353992594746246,1.430858772440987,1.195057837542858
p257_211.wav,cafe,2.5,AIDA2_betauFB,1.110176920890808,1.4081214220392815,1.1742214283184422,1.1773608284802697,1.3551561832427979,0.7043660114961103,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.4785391645973012,1.179629022949569,1.1715989167001761
p257_211.wav,cafe,2.5,AIDA2_thetaWFB,1.1620566844940186,2.6236097077212,2.935397349150915,2.0453722647046284,1.3627769947052002,0.7083270608869572,20260417_215957_dab0d880,dab0d880b2f19ee29c20cfc699663be5f7e385df,1.3036237430757882,1.407258401689621,1.1046349479281923
