BAK,snr_db,PESQ,SIG,filename,OVRL,processing_timestamp,noise_type
3.7169246894279424,17.5,2.3855209350585938,3.071312632830698,p257_071.wav,2.702238534159614,2025-12-03T11:47:45.632,living
4.055784315114977,12.5,1.70909583568573,3.688659363752077,p257_072.wav,3.3516512623347436,2025-12-03T11:47:46.867,living
3.7670769315888277,7.5,1.7713987827301025,3.477219815087016,p257_073.wav,3.014258786014105,2025-12-03T11:47:47.725,living
2.659363436968756,2.5,1.4706465005874634,2.557844393139507,p257_074.wav,1.8811626726454032,2025-12-03T11:47:48.779,living
3.9295109365753405,17.5,3.308375358581543,3.180601563807253,p257_075.wav,2.876158070941381,2025-12-03T11:47:50.185,office
4.020054574982936,12.5,2.8637537956237793,3.2653047687024164,p257_076.wav,2.9711140980294974,2025-12-03T11:47:51.22,office
3.9978735118904427,7.5,2.4126195907592773,3.4199355877554187,p257_077.wav,3.1099498984858007,2025-12-03T11:47:52.81,office
3.7936311022197162,2.5,1.3490818738937378,3.0740597705422075,p257_078.wav,2.7090472167955024,2025-12-03T11:47:54.127,office
4.047912709891985,17.5,2.2984611988067627,3.7042450937885403,p257_079.wav,3.4000817987544423,2025-12-03T11:47:55.214,psquare
3.820169749730364,12.5,1.470933437347412,3.0993806936503474,p257_080.wav,2.7191244072254377,2025-12-03T11:47:56.77,psquare
2.9352907312004874,7.5,1.2235987186431885,2.898623085025839,p257_081.wav,2.184021627037197,2025-12-03T11:47:58.243,psquare
3.261191425421175,2.5,1.4476836919784546,3.3532590454757965,p257_082.wav,2.6736226377729047,2025-12-03T11:47:59.495,psquare
3.684257866543627,17.5,3.9930291175842285,3.047032089555674,p257_083.wav,2.697198342223941,2025-12-03T11:48:01.097,bus
3.9781985268953095,12.5,2.664138078689575,3.4776296407204943,p257_084.wav,3.149575580875275,2025-12-03T11:48:02.188,bus
3.8880932528246053,7.5,2.372621774673462,3.5536679719915685,p257_085.wav,3.15595653589304,2025-12-03T11:48:03.048,bus
3.8886232382454167,2.5,1.3883087635040283,3.018110284094679,p257_086.wav,2.6642725197655834,2025-12-03T11:48:03.96,bus
3.2641232305768653,17.5,2.1285760402679443,3.0663715361530164,p257_087.wav,2.5371671138972376,2025-12-03T11:48:04.836,cafe
3.1078314164733722,12.5,1.7138932943344116,3.25345739198654,p257_088.wav,2.5613194316641157,2025-12-03T11:48:06.308,cafe
3.177150909882526,7.5,1.3464527130126953,3.4782698745991487,p257_089.wav,2.697374279324362,2025-12-03T11:48:07.412,cafe
1.2616907815868246,2.5,1.0791311264038086,1.351258570215565,p257_090.wav,1.1623657702011698,2025-12-03T11:48:08.781,cafe
3.8830320698248713,17.5,1.9967303276062012,3.1143293656778375,p257_091.wav,2.7521044104592334,2025-12-03T11:48:10.15,living
3.58549500851652,12.5,1.8263518810272217,3.291587193018848,p257_092.wav,2.7766881311945832,2025-12-03T11:48:11.213,living
2.9254670904648004,7.5,1.489086627960205,3.279834076963079,p257_093.wav,2.470553131280817,2025-12-03T11:48:12.248,living
2.763200825824886,2.5,1.2022234201431274,3.3239438639910985,p257_094.wav,2.4669188816992538,2025-12-03T11:48:13.051,living
4.063362464996754,17.5,3.667283773422241,3.5336012967137753,p257_095.wav,3.255350853012583,2025-12-03T11:48:14.589,office
4.133715151628029,12.5,3.2002906799316406,3.3902397464818868,p257_096.wav,3.1609371552226144,2025-12-03T11:48:15.473,office
3.981462019357795,7.5,2.500767707824707,3.251374536224952,p257_097.wav,2.9527703360589346,2025-12-03T11:48:16.397,office
3.8899479434132016,2.5,1.9258697032928467,3.260615568837807,p257_098.wav,2.893129931529107,2025-12-03T11:48:17.957,office
3.9213614162013846,17.5,3.1422557830810547,3.48663270088258,p257_099.wav,3.1367575232500036,2025-12-03T11:48:18.883,psquare
3.6470959504296805,12.5,1.5007781982421875,3.1945704818051395,p257_100.wav,2.741033770060554,2025-12-03T11:48:19.581,psquare
3.5866295584034305,7.5,1.3608343601226807,3.4421878304683835,p257_101.wav,2.9302649928742723,2025-12-03T11:48:21.757,psquare
2.874660349243862,2.5,1.156266212463379,3.5196102517302763,p257_102.wav,2.5825102156974844,2025-12-03T11:48:22.679,psquare
3.845033263467224,17.5,3.0140764713287354,3.266469951279833,p257_103.wav,2.9042557146531167,2025-12-03T11:48:24.216,bus
4.138734622997156,12.5,2.807264566421509,3.493656358464682,p257_104.wav,3.2249254944440273,2025-12-03T11:48:25.779,bus
3.71369854212336,7.5,2.226504325866699,3.0601657381585468,p257_105.wav,2.5961787886103473,2025-12-03T11:48:27.144,bus
3.9609501060183696,2.5,1.8219480514526367,3.422224197462939,p257_106.wav,3.073552869611679,2025-12-03T11:48:28.041,bus
3.7339858189743254,17.5,2.024151086807251,3.2940550941123306,p257_107.wav,2.8703838384659357,2025-12-03T11:48:29.45,cafe
3.2319429748703072,12.5,1.147379755973816,2.7854838285360777,p257_108.wav,2.2324555034606877,2025-12-03T11:48:31.055,cafe
2.848043749515497,7.5,1.2229684591293335,2.803136027844731,p257_109.wav,2.1771595446662197,2025-12-03T11:48:32.607,cafe
2.0063778879060665,2.5,1.0355859994888306,2.1838065365811676,p257_110.wav,1.5695605119903087,2025-12-03T11:48:33.491,cafe
3.439610665990612,17.5,1.8785450458526611,3.5067554627407054,p257_111.wav,2.956830166949237,2025-12-03T11:48:34.334,living
3.7875553813377967,12.5,1.7864007949829102,3.5195568085574087,p257_112.wav,3.091051233877001,2025-12-03T11:48:35.894,living
3.4229349671869995,7.5,1.5289232730865479,3.2876771020053623,p257_113.wav,2.73307825486654,2025-12-03T11:48:36.932,living
1.2998131937794528,2.5,1.061440348625183,1.402583231345271,p257_114.wav,1.189221228826814,2025-12-03T11:48:37.817,living
3.970178408105254,17.5,3.2278473377227783,3.1635395608796637,p257_115.wav,2.8746344904655308,2025-12-03T11:48:39.424,office
4.040879470282206,12.5,1.6677201986312866,3.388316968292787,p257_116.wav,3.100463166903746,2025-12-03T11:48:40.914,office
3.8423907819235343,7.5,1.902069330215454,3.3105911028157777,p257_117.wav,2.9299486211382146,2025-12-03T11:48:42.52,office
3.755268256340839,2.5,2.2310791015625,3.1698256607614708,p257_118.wav,2.712534211441634,2025-12-03T11:48:44.198,office
3.8713278292914204,17.5,2.9695913791656494,3.081721393369579,p257_119.wav,2.7654722643224243,2025-12-03T11:48:45.613,psquare
3.4502025006196586,12.5,1.131138563156128,3.615516125390862,p257_120.wav,3.049383609089261,2025-12-03T11:48:46.333,psquare
3.531972797819878,7.5,1.4269545078277588,3.2431322317128846,p257_121.wav,2.7815986946872107,2025-12-03T11:48:47.955,psquare
2.784393924932759,2.5,1.1890909671783447,3.1309072315602693,p257_122.wav,2.31692803604023,2025-12-03T11:48:48.653,psquare
3.9899297663119597,17.5,3.79052734375,3.3465869956992464,p257_123.wav,3.045505627886016,2025-12-03T11:48:50.24,bus
3.8497902522716387,12.5,2.785947799682617,3.061070494806704,p257_124.wav,2.7184769574593726,2025-12-03T11:48:51.424,bus
3.826771424178784,7.5,1.4372954368591309,3.124575977361529,p257_125.wav,2.7219514873197386,2025-12-03T11:48:52.787,bus
4.0450026955362155,2.5,1.5964598655700684,3.5048069049210513,p257_126.wav,3.198569390175887,2025-12-03T11:48:53.696,bus
3.569936971269834,17.5,2.4512460231781006,3.4743541364602373,p257_127.wav,2.963758971702086,2025-12-03T11:48:55.159,cafe
3.7346635068291265,12.5,1.971123456954956,3.512333650475309,p257_128.wav,3.044809540949318,2025-12-03T11:48:56.062,cafe
2.3716655536372824,7.5,1.3413102626800537,3.0948373254059476,p257_129.wav,2.1157319634294915,2025-12-03T11:48:56.923,cafe
1.6111764619260018,2.5,1.0900607109069824,2.2037625950792084,p257_130.wav,1.487481274188327,2025-12-03T11:48:58.263,cafe
3.507628863164056,17.5,2.391637086868286,3.373267536352992,p257_131.wav,2.8314210959783144,2025-12-03T11:48:59.18,living
3.672467965918616,12.5,2.1378674507141113,3.0841879959922434,p257_132.wav,2.6731462076185104,2025-12-03T11:49:00.485,living
3.0326610477166884,7.5,1.2085802555084229,3.17900602842493,p257_133.wav,2.4315553898757436,2025-12-03T11:49:01.34,living
3.043315647004694,2.5,1.2205581665039062,3.4545705730537426,p257_135.wav,2.7049609314468683,2025-12-03T11:49:02.903,living
4.188323539455367,17.5,3.880938768386841,3.6357674861165923,p257_136.wav,3.3881214804221487,2025-12-03T11:49:04.59,office
3.999061231395539,12.5,2.570754289627075,3.344662997961265,p257_137.wav,3.0464771846138636,2025-12-03T11:49:06.123,office
3.9523682567847747,7.5,2.4403598308563232,3.3161241501189207,p257_138.wav,2.9814010081611553,2025-12-03T11:49:07.491,office
3.80675423868151,2.5,1.6207777261734009,3.3853157862429994,p257_139.wav,2.9789550072299553,2025-12-03T11:49:08.689,office
3.750012416241075,17.5,2.2830212116241455,3.285744353364336,p257_140.wav,2.8602077561027226,2025-12-03T11:49:10.063,psquare
3.5770108617512073,12.5,1.5270295143127441,3.4241890776390207,p257_141.wav,2.922505155305089,2025-12-03T11:49:11.625,psquare
3.5295282899755556,7.5,1.5598725080490112,3.416538432169355,p257_142.wav,2.911839700147029,2025-12-03T11:49:13.384,psquare
2.3069088493973386,2.5,1.104045033454895,2.8126518040926967,p257_143.wav,2.0394140315880485,2025-12-03T11:49:14.264,psquare
3.857815864579507,17.5,3.5289392471313477,3.404780369633825,p257_144.wav,3.0514958792514233,2025-12-03T11:49:15.344,bus
3.904595062149078,12.5,2.5047125816345215,3.2628196402697496,p257_145.wav,2.9257990504331786,2025-12-03T11:49:16.841,bus
3.4490356974401726,7.5,2.1663296222686768,2.7305982991240083,p257_146.wav,2.314734910343624,2025-12-03T11:49:18.404,bus
3.5842309490569177,2.5,1.6018617153167725,3.03967066669817,p257_147.wav,2.627971202533818,2025-12-03T11:49:19.706,bus
3.961938077151167,17.5,2.963876962661743,3.45406963962517,p257_148.wav,3.1496145617173474,2025-12-03T11:49:20.942,cafe
3.284338916819973,12.5,1.1020389795303345,2.96854252439437,p257_149.wav,2.394601934593084,2025-12-03T11:49:21.808,cafe
2.520240733236374,7.5,1.0833396911621094,3.107252651113739,p257_150.wav,2.1917030551775887,2025-12-03T11:49:23.403,cafe
1.2279630445117198,2.5,1.0700445175170898,1.3023857067695206,p257_151.wav,1.172270629811134,2025-12-03T11:49:24.241,cafe
3.3927678378615496,17.5,2.5551111698150635,2.9665757495998757,p257_152.wav,2.393954441680036,2025-12-03T11:49:25.1,living
3.4236283830922383,12.5,1.9476770162582397,3.3176942725836702,p257_153.wav,2.7906895272233343,2025-12-03T11:49:26.676,living
1.5189472808135696,7.5,1.1436647176742554,2.1243408997084057,p257_154.wav,1.5224712379500613,2025-12-03T11:49:28.312,living
3.008459393917157,2.5,1.1208288669586182,3.2548179326551834,p257_155.wav,2.471791764981375,2025-12-03T11:49:29.888,living
4.122677679748297,17.5,3.862645387649536,3.620070410549181,p257_156.wav,3.3310114882825985,2025-12-03T11:49:30.679,office
4.135160293167803,12.5,3.1950271129608154,3.6286549881952475,p257_157.wav,3.367028241148974,2025-12-03T11:49:31.974,office
3.7694709126793855,7.5,2.270562171936035,2.8110008652904046,p257_158.wav,2.431565909802376,2025-12-03T11:49:32.676,office
3.706039176413968,2.5,1.6676621437072754,3.2516537621638393,p257_159.wav,2.815216714555203,2025-12-03T11:49:33.898,office
3.834541684623021,17.5,2.5911166667938232,3.345917880917446,p257_160.wav,2.9522808412153956,2025-12-03T11:49:34.76,psquare
3.9720160253976693,12.5,1.669645071029663,3.3475552425008743,p257_161.wav,3.030057052420711,2025-12-03T11:49:36.374,psquare
3.4711880176415284,7.5,1.6393094062805176,3.288276152645606,p257_162.wav,2.7331634332276913,2025-12-03T11:49:37.76,psquare
2.804580151877034,2.5,1.161438226699829,3.301019279542062,p257_163.wav,2.499413123552157,2025-12-03T11:49:39.451,psquare
3.8089938588529244,17.5,3.5174636840820312,3.337245864614398,p257_164.wav,2.9598190644465556,2025-12-03T11:49:41.064,bus
4.025243661414776,12.5,3.381120443344116,3.2867382705502157,p257_165.wav,2.9954566837211374,2025-12-03T11:49:42.258,bus
3.827906008832321,7.5,1.2757530212402344,3.626227055999011,p257_166.wav,3.1720251081023707,2025-12-03T11:49:43.063,bus
3.3847341395873674,2.5,1.9400088787078857,3.278229289160296,p257_167.wav,2.650577458124669,2025-12-03T11:49:43.99,bus
3.613260135179104,17.5,2.4937376976013184,3.169816042880377,p257_168.wav,2.7275537122794806,2025-12-03T11:49:45.313,cafe
3.238210156793251,12.5,1.567330241203308,3.256083543677692,p257_169.wav,2.614557714172264,2025-12-03T11:49:46.314,cafe
3.124653113113626,7.5,1.1665270328521729,3.1501053307476274,p257_170.wav,2.4471443173115928,2025-12-03T11:49:47.879,cafe
1.1851579942573027,2.5,1.0388044118881226,1.2564921683693544,p257_171.wav,1.1459973566808368,2025-12-03T11:49:49.499,cafe
3.451195815078656,17.5,1.8064907789230347,3.2942290533738112,p257_172.wav,2.7125742408760236,2025-12-03T11:49:50.322,living
3.438884543941331,12.5,1.1781351566314697,3.6246160215700436,p257_173.wav,3.0382620408130028,2025-12-03T11:49:51.148,living
3.448979886379581,7.5,1.2159860134124756,3.3195170753165804,p257_174.wav,2.7133366339662133,2025-12-03T11:49:51.971,living
1.76151631013242,2.5,1.1273947954177856,2.0022797614359082,p257_175.wav,1.5030493277447867,2025-12-03T11:49:53.492,living
3.7930341867701345,17.5,3.617086172103882,3.2433300788074853,p257_176.wav,2.8527072881513913,2025-12-03T11:49:54.879,office
4.1288221899562005,12.5,3.572471857070923,3.6005003490395286,p257_177.wav,3.3353800793034316,2025-12-03T11:49:55.818,office
3.9673845680120676,7.5,2.877751350402832,3.2763471729190887,p257_178.wav,2.973322821836701,2025-12-03T11:49:57.384,office
3.871243665901865,2.5,2.134800910949707,2.980053569387048,p257_179.wav,2.6271626262066277,2025-12-03T11:49:58.753,office
3.487865120345578,17.5,1.7113306522369385,2.8702021869985246,p257_180.wav,2.359819290312362,2025-12-03T11:50:00.144,psquare
3.8175585029979318,12.5,1.794090747833252,3.5580688828310336,p257_181.wav,3.1652475290931297,2025-12-03T11:50:01.743,psquare
3.6621926009448504,7.5,1.8139069080352783,3.2229212792661155,p257_182.wav,2.783544755152366,2025-12-03T11:50:02.82,psquare
2.8686031363843902,2.5,1.0727704763412476,3.08795624812808,p257_183.wav,2.3205261118172924,2025-12-03T11:50:03.724,psquare
3.772763349872005,17.5,3.433497428894043,3.322436046218536,p257_184.wav,2.953918749449581,2025-12-03T11:50:05.045,bus
4.010126867526531,12.5,3.066495418548584,3.3042343120056836,p257_185.wav,2.9976228775341025,2025-12-03T11:50:06.84,bus
3.914452141762881,7.5,2.709590196609497,3.4243947149557266,p257_186.wav,3.06538447781104,2025-12-03T11:50:08.937,bus
3.8619948062981546,2.5,1.507418155670166,3.0354749484454047,p257_187.wav,2.689818950835565,2025-12-03T11:50:10.079,bus
3.1239618627784456,17.5,2.0116710662841797,3.2642116657482902,p257_188.wav,2.6292028503153166,2025-12-03T11:50:11.437,cafe
3.2508553935796742,12.5,1.6905709505081177,3.2045648095634633,p257_189.wav,2.5586686663236295,2025-12-03T11:50:13.251,cafe
2.8602878967925407,7.5,1.1625007390975952,3.350462830056941,p257_190.wav,2.513810436741665,2025-12-03T11:50:14.992,cafe
2.602463210883421,2.5,1.0814439058303833,3.064532247034007,p257_191.wav,2.247762533157391,2025-12-03T11:50:16.178,cafe
3.795937314677532,17.5,2.860353469848633,3.0115121186226745,p257_192.wav,2.6094243645109163,2025-12-03T11:50:17.274,living
2.949733176300848,12.5,1.4740854501724243,3.262660425669324,p257_193.wav,2.4098028229093345,2025-12-03T11:50:18.197,living
2.9649874494818476,7.5,1.7061272859573364,3.073894370600771,p257_194.wav,2.3423281516184966,2025-12-03T11:50:19.19,living
2.753558853496519,2.5,1.1429271697998047,3.165432378904971,p257_195.wav,2.3107034782001636,2025-12-03T11:50:20.826,living
3.994339294901987,17.5,3.5989644527435303,3.3179159938443856,p257_196.wav,3.0156133162331806,2025-12-03T11:50:22.312,office
3.862633697780435,12.5,2.7755725383758545,3.1689293878614686,p257_197.wav,2.8187822861816847,2025-12-03T11:50:23.463,office
4.064647908528037,7.5,2.775773048400879,3.4899510397614804,p257_198.wav,3.1998635398802104,2025-12-03T11:50:24.891,office
3.731989430421579,2.5,1.9855962991714478,3.2589566462756316,p257_199.wav,2.8453582527592194,2025-12-03T11:50:27.314,office
3.9462448499935094,17.5,1.4973336458206177,3.484118639089077,p257_200.wav,3.116970498552909,2025-12-03T11:50:28.174,psquare
3.521579033754302,12.5,1.8637975454330444,3.52772657721118,p257_201.wav,2.937275193701599,2025-12-03T11:50:29.815,psquare
3.6997217924621926,7.5,1.7284088134765625,2.778420568173202,p257_202.wav,2.4297307422353556,2025-12-03T11:50:31.187,psquare
2.654156078750154,2.5,1.0913362503051758,3.1869507617062993,p257_203.wav,2.2863922689355207,2025-12-03T11:50:32.842,psquare
3.9169824296222906,17.5,3.4945573806762695,2.8862099539678003,p257_204.wav,2.574535883004684,2025-12-03T11:50:33.794,bus
3.940696159593174,12.5,3.405592679977417,3.256858905104979,p257_205.wav,2.928837525581595,2025-12-03T11:50:35.899,bus
3.605250550054289,7.5,2.7820889949798584,3.4583648288503337,p257_206.wav,2.974227752713272,2025-12-03T11:50:37.097,bus
3.4015131155068765,2.5,1.4448773860931396,3.3242560326936306,p257_207.wav,2.751848111131538,2025-12-03T11:50:38.844,bus
3.5891527417707474,17.5,1.9692862033843994,3.225673812895141,p257_208.wav,2.704641632175235,2025-12-03T11:50:40.157,cafe
2.964169720136011,12.5,1.8383936882019043,3.3379299070370956,p257_209.wav,2.4998789891474855,2025-12-03T11:50:41.409,cafe
3.0430381790835628,7.5,1.1595368385314941,3.176303689250019,p257_210.wav,2.408401207493538,2025-12-03T11:50:42.34,cafe
1.2642988960937862,2.5,1.175058126449585,1.574646165095497,p257_211.wav,1.2542341674544646,2025-12-03T11:50:43.714,cafe
3.334886746763063,17.5,1.8962664604187012,3.167423954999233,p257_212.wav,2.580154894924723,2025-12-03T11:50:44.608,living
3.390308510664872,12.5,1.6905014514923096,3.449649866782453,p257_213.wav,2.786989731756168,2025-12-03T11:50:45.785,living
1.539082319225548,7.5,1.0463216304779053,1.7159388536900622,p257_214.wav,1.3167397848401061,2025-12-03T11:50:46.664,living
1.5991509353495301,2.5,1.4505226612091064,1.5778978987782784,p257_215.wav,1.203331174490722,2025-12-03T11:50:48.095,living
4.085732060526993,17.5,3.373016834259033,3.582314576593957,p257_216.wav,3.3019163450412683,2025-12-03T11:50:49.417,office
4.1107228532376805,12.5,3.071061134338379,3.523572598543364,p257_217.wav,3.2573393259410715,2025-12-03T11:50:50.333,office
3.9681854253733144,7.5,2.24251651763916,3.2879081185750074,p257_218.wav,2.9370959831568397,2025-12-03T11:50:51.126,office
3.809677815250154,2.5,2.0139353275299072,3.064270368705342,p257_219.wav,2.6978631000103657,2025-12-03T11:50:52.417,office
